iso3,area_id,kp,median,lower,upper,indicator
CMR,CMR_01_1,FSW,0.186420656,0.108346053,0.305272515,prevalence
CMR,CMR_01_2,FSW,0.184665455,0.105928268,0.306099693,prevalence
CMR,CMR_01_3,FSW,0.188741984,0.110305857,0.304808585,prevalence
CMR,CMR_01_4,FSW,0.143484988,0.077254642,0.257482359,prevalence
CMR,CMR_01_5,FSW,0.195224915,0.107930202,0.326454254,prevalence
CMR,CMR_01_6,FSW,0.15210979,0.084206249,0.263013299,prevalence
CMR,CMR_01_7,FSW,0.209128944,0.123598611,0.342062203,prevalence
CMR,CMR_01_8,FSW,0.182802874,0.106111361,0.306407217,prevalence
CMR,CMR_01_9,FSW,0.177012115,0.103492076,0.289879667,prevalence
CMR,CMR_01_10,FSW,0.18918176,0.110349441,0.318219015,prevalence
CMR,CMR_01_1,PWID,0.04939045,0.019429964,0.130705077,prevalence
CMR,CMR_01_2,PWID,0.048962737,0.01796364,0.133027849,prevalence
CMR,CMR_01_3,PWID,0.053691098,0.019029239,0.160518252,prevalence
CMR,CMR_01_4,PWID,0.044939239,0.017240028,0.112820556,prevalence
CMR,CMR_01_5,PWID,0.047965715,0.017459453,0.135954554,prevalence
CMR,CMR_01_6,PWID,0.046713272,0.018060575,0.123395541,prevalence
CMR,CMR_01_7,PWID,0.048487313,0.017702829,0.133584342,prevalence
CMR,CMR_01_8,PWID,0.046237487,0.018246683,0.124868296,prevalence
CMR,CMR_01_9,PWID,0.051236149,0.018856953,0.141930021,prevalence
CMR,CMR_01_10,PWID,0.049311418,0.018867416,0.126900645,prevalence
CMR,CMR_01_1,MSM,0.188239334,0.100539202,0.334192198,prevalence
CMR,CMR_01_2,MSM,0.322132485,0.200974669,0.484282217,prevalence
CMR,CMR_01_3,MSM,0.197437114,0.103053519,0.342997059,prevalence
CMR,CMR_01_4,MSM,0.133743873,0.052993393,0.287367455,prevalence
CMR,CMR_01_5,MSM,0.217382226,0.126139091,0.360225583,prevalence
CMR,CMR_01_6,MSM,0.147992609,0.068736342,0.314198216,prevalence
CMR,CMR_01_7,MSM,0.12413959,0.057323318,0.243878366,prevalence
CMR,CMR_01_8,MSM,0.184605831,0.088597398,0.357053151,prevalence
CMR,CMR_01_9,MSM,0.179849235,0.096719201,0.308036729,prevalence
CMR,CMR_01_10,MSM,0.153946647,0.072634197,0.306962443,prevalence
CMR,CMR_01_1,TGW,0.213808243,0.110973386,0.377773596,prevalence
CMR,CMR_01_2,TGW,0.365476907,0.220386448,0.542544236,prevalence
CMR,CMR_01_3,TGW,0.219795201,0.111164231,0.405361009,prevalence
CMR,CMR_01_4,TGW,0.168484036,0.062422266,0.349893717,prevalence
CMR,CMR_01_5,TGW,0.263527729,0.145322912,0.430890565,prevalence
CMR,CMR_01_6,TGW,0.183503572,0.082278806,0.376467094,prevalence
CMR,CMR_01_7,TGW,0.149252817,0.067344442,0.298281489,prevalence
CMR,CMR_01_8,TGW,0.217559699,0.10498535,0.416009335,prevalence
CMR,CMR_01_9,TGW,0.21021428,0.108543605,0.368404405,prevalence
CMR,CMR_01_10,TGW,0.187444269,0.086882819,0.362170975,prevalence
CMR,CMR_01_1,FSW,0.014827439,0.006314761,0.03231189,pse_prop
CMR,CMR_01_10,FSW,0.01739207,0.008378335,0.037549374,pse_prop
CMR,CMR_01_2,FSW,0.015875231,0.007203372,0.034874901,pse_prop
CMR,CMR_01_3,FSW,0.014589527,0.005694094,0.036197628,pse_prop
CMR,CMR_01_4,FSW,0.01514427,0.006867398,0.034747789,pse_prop
CMR,CMR_01_5,FSW,0.016148093,0.007548513,0.037577559,pse_prop
CMR,CMR_01_6,FSW,0.016849175,0.007614548,0.038574923,pse_prop
CMR,CMR_01_7,FSW,0.01830836,0.008570896,0.040003609,pse_prop
CMR,CMR_01_8,FSW,0.018223845,0.008705926,0.041487839,pse_prop
CMR,CMR_01_9,FSW,0.012145512,0.004361862,0.030993287,pse_prop
CMR,CMR_01_1,MSM,0.006668144,0.002991322,0.01543066,pse_prop
CMR,CMR_01_10,MSM,0.008403834,0.003909361,0.018889692,pse_prop
CMR,CMR_01_2,MSM,0.008562994,0.0039714,0.019984533,pse_prop
CMR,CMR_01_3,MSM,0.006536158,0.002599777,0.017243914,pse_prop
CMR,CMR_01_4,MSM,0.007633086,0.003690066,0.018516366,pse_prop
CMR,CMR_01_5,MSM,0.009171737,0.0038731,0.022009374,pse_prop
CMR,CMR_01_6,MSM,0.007296949,0.003445647,0.017368081,pse_prop
CMR,CMR_01_7,MSM,0.008847898,0.004205532,0.02136401,pse_prop
CMR,CMR_01_8,MSM,0.008959597,0.004043819,0.02202741,pse_prop
CMR,CMR_01_9,MSM,0.00620894,0.002390764,0.016683975,pse_prop
CMR,CMR_01_1,PWID,0.002227898,6.85E-04,0.006535511,pse_prop
CMR,CMR_01_10,PWID,0.002936052,0.001011552,0.008599402,pse_prop
CMR,CMR_01_2,PWID,0.002389975,6.71E-04,0.006779902,pse_prop
CMR,CMR_01_3,PWID,0.002127479,5.72E-04,0.007234894,pse_prop
CMR,CMR_01_4,PWID,0.002653684,8.47E-04,0.007807426,pse_prop
CMR,CMR_01_5,PWID,0.002580759,7.14E-04,0.007856693,pse_prop
CMR,CMR_01_6,PWID,0.002783821,8.52E-04,0.008066596,pse_prop
CMR,CMR_01_7,PWID,0.002623995,7.97E-04,0.007852213,pse_prop
CMR,CMR_01_8,PWID,0.002806971,8.73E-04,0.008892143,pse_prop
CMR,CMR_01_9,PWID,0.001880394,4.48E-04,0.005809826,pse_prop
CMR,CMR_01_1,TGW,8.07E-04,1.41E-04,0.003861354,pse_prop
CMR,CMR_01_10,TGW,0.001075536,1.98E-04,0.005152319,pse_prop
CMR,CMR_01_2,TGW,0.001096746,1.92E-04,0.00580054,pse_prop
CMR,CMR_01_3,TGW,7.41E-04,1.19E-04,0.004451984,pse_prop
CMR,CMR_01_4,TGW,0.001043602,1.95E-04,0.005485175,pse_prop
CMR,CMR_01_5,TGW,0.001162133,1.92E-04,0.00698747,pse_prop
CMR,CMR_01_6,TGW,9.47E-04,1.56E-04,0.004876501,pse_prop
CMR,CMR_01_7,TGW,0.001041068,1.62E-04,0.005194877,pse_prop
CMR,CMR_01_8,TGW,0.001046831,1.85E-04,0.005614081,pse_prop
CMR,CMR_01_9,TGW,7.29E-04,1.19E-04,0.004194679,pse_prop
