iso3,area_id,kp,median,lower,upper,indicator
KEN,KEN_1_1,FSW,0.24800259666831825,0.1279248607530159,0.4025763998297183,prevalence
KEN,KEN_1_2,FSW,0.04223783135847876,0.01691905093555712,0.09782892123667948,prevalence
KEN,KEN_1_3,FSW,0.2083172792928678,0.118227690027879,0.3145406202650283,prevalence
KEN,KEN_1_4,FSW,0.20723604682880845,0.10416825720024037,0.3555006350504009,prevalence
KEN,KEN_1_5,FSW,0.18970167434637836,0.10797267647273376,0.29296565174450545,prevalence
KEN,KEN_1_6,FSW,0.2674725203717019,0.1321730242128399,0.447412577691041,prevalence
KEN,KEN_1_7,FSW,0.38516345780272504,0.22778500514670064,0.5734061638683606,prevalence
KEN,KEN_1_8,FSW,0.2325853721912559,0.15055758975623082,0.34212398607839095,prevalence
KEN,KEN_1_1,PWID,0.2674388679622984,0.17674379193880993,0.3872226861549484,prevalence
KEN,KEN_1_2,PWID,0.13495727734586074,0.0451282660114432,0.31605005834706124,prevalence
KEN,KEN_1_3,PWID,0.2136400234298503,0.11786281388149532,0.3337308973147564,prevalence
KEN,KEN_1_4,PWID,0.20792517063938384,0.10442209080875532,0.37328836245820607,prevalence
KEN,KEN_1_5,PWID,0.20453888439517223,0.12192315542739364,0.333039563422075,prevalence
KEN,KEN_1_6,PWID,0.22670080287994304,0.1140486416025538,0.4021051453291127,prevalence
KEN,KEN_1_7,PWID,0.2598712326161362,0.14121712302861947,0.4159310467647008,prevalence
KEN,KEN_1_8,PWID,0.22452829581960576,0.1328742233041941,0.34457012950955296,prevalence
KEN,KEN_1_1,MSM,0.11916064259918116,0.05633510743686672,0.2461206719101814,prevalence
KEN,KEN_1_2,MSM,0.02690095122072481,0.0072525031619173,0.09166133127342746,prevalence
KEN,KEN_1_3,MSM,0.10165497471008984,0.0440219826728348,0.21054830871199323,prevalence
KEN,KEN_1_4,MSM,0.1233225167772871,0.04613577422823588,0.30287726273530036,prevalence
KEN,KEN_1_5,MSM,0.0906544850776552,0.04665569622216182,0.16859108647078616,prevalence
KEN,KEN_1_6,MSM,0.1085923102651873,0.0388312285852066,0.2533412243168583,prevalence
KEN,KEN_1_7,MSM,0.1344244166116759,0.07942552623603205,0.20610131924932543,prevalence
KEN,KEN_1_8,MSM,0.22553184856548933,0.16180108800723708,0.30146538061950984,prevalence
KEN,KEN_1_1,TGW,0.22650843289367112,0.10759630214595237,0.418084356616389,prevalence
KEN,KEN_1_2,TGW,0.06228304885289949,0.01299124921568829,0.25854095286402967,prevalence
KEN,KEN_1_3,TGW,0.2039507777955079,0.0907597380774925,0.4058070213866633,prevalence
KEN,KEN_1_4,TGW,0.2375954399187736,0.09062213926674031,0.5021000336217473,prevalence
KEN,KEN_1_5,TGW,0.17291394104581886,0.08826133837349671,0.32613131906733134,prevalence
KEN,KEN_1_6,TGW,0.18931866713581944,0.07156554145789318,0.412919152814188,prevalence
KEN,KEN_1_7,TGW,0.221361246856588,0.13073994983182263,0.33536791925624243,prevalence
KEN,KEN_1_8,TGW,0.36008836703213387,0.2462683195364422,0.5060389550992248,prevalence
KEN,KEN_1_1,FSW,0.01675091022374653,0.00857530079139608,0.0339594654282344,pse_prop
KEN,KEN_1_2,FSW,0.01248915801656646,0.00486909469105545,0.03326044576884716,pse_prop
KEN,KEN_1_3,FSW,0.01199529621984062,0.00565712243042942,0.02608762610713073,pse_prop
KEN,KEN_1_4,FSW,0.00939169411323185,0.0046267642765296,0.02014535698836308,pse_prop
KEN,KEN_1_5,FSW,0.01325965752791684,0.00641778571136605,0.02727088125965922,pse_prop
KEN,KEN_1_6,FSW,0.01517239063036559,0.00728150256326196,0.03252575420974322,pse_prop
KEN,KEN_1_7,FSW,0.01496471571149271,0.00749653362918314,0.03344216254564543,pse_prop
KEN,KEN_1_8,FSW,0.02129891746017805,0.01124107509013106,0.04262099534174678,pse_prop
KEN,KEN_1_1,MSM,0.00644615441171692,0.00299374837905925,0.01357232935105022,pse_prop
KEN,KEN_1_2,MSM,0.00529743955857341,0.00179127181302808,0.01391122640377291,pse_prop
KEN,KEN_1_3,MSM,0.00452657236882509,0.00209747118182279,0.0099623456140738,pse_prop
KEN,KEN_1_4,MSM,0.00328915823639224,0.00155990988568204,0.00714531001810312,pse_prop
KEN,KEN_1_5,MSM,0.00426303251443565,0.00196985770742056,0.00864918471917405,pse_prop
KEN,KEN_1_6,MSM,0.0085677066420975,0.00386531717877716,0.01892496769700771,pse_prop
KEN,KEN_1_7,MSM,0.01138342896238082,0.00507625293632449,0.02781435619679746,pse_prop
KEN,KEN_1_8,MSM,0.00459598911615777,0.00217102559045891,0.00969118159579636,pse_prop
KEN,KEN_1_1,PWID,0.00443525283678141,0.00183566111212918,0.00970359344757895,pse_prop
KEN,KEN_1_2,PWID,0.00318917541943714,8.23280265010225e-4,0.01161049858434585,pse_prop
KEN,KEN_1_3,PWID,0.00292048798147106,0.00117677031022475,0.00631469837289698,pse_prop
KEN,KEN_1_4,PWID,0.00268627057172368,0.00111564378133406,0.0060881620945552,pse_prop
KEN,KEN_1_5,PWID,0.00145289924887283,5.297528266218948e-4,0.00350456178914454,pse_prop
KEN,KEN_1_6,PWID,0.00389584894182852,0.00142509409625169,0.0102424781993011,pse_prop
KEN,KEN_1_7,PWID,0.00275288550836048,0.00113693863008442,0.00635544747878813,pse_prop
KEN,KEN_1_8,PWID,0.00392733773132262,0.00192848103465543,0.00865900512136738,pse_prop
KEN,KEN_1_1,TGW,0.00113894985336189,2.540731768819426e-4,0.00521507079458885,pse_prop
KEN,KEN_1_2,TGW,7.732904244721823e-4,1.0040094050922618e-4,0.00501575321066522,pse_prop
KEN,KEN_1_3,TGW,5.721867760378019e-4,1.1235391465853592e-4,0.00248393079942992,pse_prop
KEN,KEN_1_4,TGW,2.820682060218706e-4,4.635206973442463e-5,0.0014584558469079,pse_prop
KEN,KEN_1_5,TGW,6.642898066873185e-4,1.552981830222863e-4,0.00277912112128136,pse_prop
KEN,KEN_1_6,TGW,0.00101164926720599,2.2057117494853987e-4,0.00530762880131533,pse_prop
KEN,KEN_1_7,TGW,8.543540968277682e-4,1.8159308453025025e-4,0.00404789363960253,pse_prop
KEN,KEN_1_8,TGW,0.00102976546991104,2.1506158875954007e-4,0.00528325619184827,pse_prop
