iso3,area_id,kp,median,lower,upper,indicator
SEN,SEN_1_01dq,FSW,0.0695905998645248,0.0317843442418452,0.14771208597877572,prevalence
SEN,SEN_1_02cv,FSW,0.07790688427382068,0.03809234229919237,0.15331132264668262,prevalence
SEN,SEN_1_03ps,FSW,0.07918660852878392,0.03888461111985992,0.14667607956514472,prevalence
SEN,SEN_1_04zs,FSW,0.07854876342131269,0.04300100218141517,0.14465713550861012,prevalence
SEN,SEN_1_05es,FSW,0.07442939970474029,0.03796972098779812,0.1322319134172229,prevalence
SEN,SEN_1_06yr,FSW,0.07586010735722525,0.04286069483708732,0.13656063838412147,prevalence
SEN,SEN_1_07ko,FSW,0.093324817751973,0.0549684324054376,0.15089746382980931,prevalence
SEN,SEN_1_08pj,FSW,0.08557110799548816,0.04416247056049013,0.1571790207431262,prevalence
SEN,SEN_1_09to,FSW,0.08679820397247633,0.0442335790218665,0.1713908515560785,prevalence
SEN,SEN_1_10eh,FSW,0.08249294775516726,0.0377017757574111,0.17519085955589023,prevalence
SEN,SEN_1_11sl,FSW,0.083474335177081,0.04632348651772786,0.14506145032119178,prevalence
SEN,SEN_1_12wm,FSW,0.08721355342809402,0.05069700866882751,0.13943755306811473,prevalence
SEN,SEN_1_13gi,FSW,0.07378238775868641,0.03572794811590641,0.1394112302269512,prevalence
SEN,SEN_1_14dx,FSW,0.10051228982445444,0.05283596800461006,0.1799394295409957,prevalence
SEN,SEN_1_01dq,PWID,0.04748193748358739,0.01698369666665212,0.12451315829030224,prevalence
SEN,SEN_1_02cv,PWID,0.04366754905887811,0.01416746770591556,0.1162835696112576,prevalence
SEN,SEN_1_03ps,PWID,0.03918302379233,0.0129467644632851,0.11210704033135564,prevalence
SEN,SEN_1_04zs,PWID,0.0409245545295354,0.0139073219400382,0.11113718077342102,prevalence
SEN,SEN_1_05es,PWID,0.0400371562552322,0.01310586659818586,0.11322954083972885,prevalence
SEN,SEN_1_06yr,PWID,0.04063446838751305,0.01422054229355741,0.10860820374529578,prevalence
SEN,SEN_1_07ko,PWID,0.04550686742512905,0.01679756237554849,0.1134308952357776,prevalence
SEN,SEN_1_08pj,PWID,0.04722475800304699,0.01629339187326024,0.1306668131465494,prevalence
SEN,SEN_1_09to,PWID,0.04481043131142872,0.01439665082279685,0.1276290033130834,prevalence
SEN,SEN_1_10eh,PWID,0.04293731855702891,0.01230153639712839,0.1420857117719619,prevalence
SEN,SEN_1_11sl,PWID,0.04354704305483824,0.01444053055615583,0.11236446246430833,prevalence
SEN,SEN_1_12wm,PWID,0.04258491662878169,0.01612382394473205,0.10461609564075272,prevalence
